weight,age,female,married,educ,kids,race,lfpart,empl,income,wageinc,ssretinc,intdivinc,busfarminc,capgainsinc,othinc,owner,rent,hpayday,bankrupt5y,latepay60d,creditapplied,creditdenied,takefinrisk,finknowledge,finlit,equity,finassets,liqassets,houses,business,vehicles,assets,networth,stocks,stkmutfnd,othresre,netnresre,othnfin,mortages,heloc,othloc,instloanveh,instloaneduc,instloanoth,ccbalance,debt,totloanpay
17933.2,42,0,1,4,0,4,1,2,195368.1,159267.5,0,5521.3,21235.7,0,8281.9,0,2900.8,0,0,0,,0,1,,,47655.3,105048.9,40817.8,0,35223.5,0,581601.9,581601.9,0,0,0,416465.9,24863.6,0,0,0,0,0,0,0,0,0
1279.004,47,0,1,4,2,1,1,2,1170085.2,0,0,30579.4,989582,14440.3,0,1,0,0,0,1,,0,2,,,4713731.1,4806969.7,29007.6,2071969.7,2072,8702.3,9998082.6,4703164,4143939.4,0,3107954.5,414.4,0,2071969.7,70447,13467.8,0,0,0,0,5294918.6,42235.1
17395.23,52,0,1,4,0,1,1,1,469308.2,403477.7,0,71139.5,0,0,0,1,0,0,0,0,,0,1,,,95310.6,494164.8,67339,725189.4,0,53042.4,5300305.7,4993654.2,64231.1,31079.5,1417227.3,2444924.2,165757.6,306651.5,0,0,0,0,0,0,306651.5,3108
49647.98,28,0,1,2,2,1,1,2,57336.3,48842,0,0,0,0,7432.5,1,0,0,0,0,,0,1,,,0,15539.8,15539.8,310795.5,68375,9531.1,404241.3,220354,0,0,0,0,0,182333.3,0,0,0,0,0,1554,183887.3,1820.7
1049.859,43,0,1,3,1,3,1,2,106178.3,106178.3,0,0,0,0,0,0,1450.4,0,0,0,,0,0,,,0,10359.8,10359.8,0,445473.5,0,455833.3,455833.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.38715,79,0,0,4,0,1,1,2,1274140,849426.6,46718.5,321932.7,0,849.4,0,1,0,0,0,0,,0,2,,,25174431.8,40020094.7,4806969.7,517992.4,38097306.8,87022.7,79758401.5,73438893.9,14503787.9,6215909.1,0,1035984.8,0,0,0,6215909.1,0,0,0,0,6319507.6,0
38381.98,63,0,0,2,0,1,0,3,20173.9,4247.1,15926.7,0,0,0,0,0,0,0,0,0,,0,0,,,0,3315.2,3315.2,0,0,0,3315.2,3315.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29384.06,32,0,1,2,1,1,1,1,116796.2,116796.2,0,318.5,0,0,6370.7,0,1036,0,0,0,,0,1,,,0,29422,2486.4,0,0,18233.3,47655.3,26438.3,0,0,0,0,0,0,0,0,20098.1,0,1036,82.9,21217,727.3
46361.36,28,0,1,3,2,3,1,1,57336.3,57336.3,0,0,0,0,0,0,600.9,0,0,0,,1,0,,,0,828.8,828.8,0,0,4972.7,5801.5,-17300.9,0,0,0,0,0,0,0,0,5179.9,17818.9,103.6,0,23102.5,290.1
46394.46,39,0,1,4,2,1,1,1,129537.6,125290.4,0,2973,1911.2,0,0,1,0,0,0,0,,0,1,,,107949.6,196008.3,34187.5,200981.1,0,10940,407929.4,325050.6,3729.5,17611.7,0,0,0,82878.8,0,0,0,0,0,0,82878.8,1429.7
778.7175,39,0,1,4,3,1,1,2,350388.5,0,0,32278.2,318535,0,0,1,0,0,0,0,,0,1,,,31079.5,742593.9,264176.1,1657575.8,0,89094.7,3722086.4,3722086.4,31079.5,0,0,1232822,0,0,0,0,0,0,0,0,0,0
33637.21,79,1,0,1,0,1,0,3,11254.9,0,11254.9,5733.6,0,0,2.1,1,0,0,0,0,,0,0,,,0,91353.1,24635.7,82878.8,0,0,174231.9,174128.3,0,0,0,0,0,0,0,0,0,0,0,103.6,103.6,2.6
145.8437,82,0,1,4,0,1,0,3,437454.7,0,36100.6,565505.8,57336.3,33977.1,0,1,0,0,0,0,,0,1,,,1336420.5,8824518.9,4183306.8,621590.9,0,18647.7,10138147.7,9986893.9,1035984.8,300435.6,258996.2,0,414393.9,0,0,0,0,0,0,0,151253.8,455.8
33216.11,30,0,1,4,1,1,1,1,80695.5,80695.5,0,0,0,0,0,1,0,0,0,0,,0,1,,,25899.6,117273.5,8495.1,124318.2,0,10981.4,252573.1,173838.3,0,0,0,0,0,78734.8,0,0,0,0,0,0,78734.8,828.8
39396.55,37,1,0,2,0,1,1,2,40347.8,40347.8,0,0,-530.9,0,0,1,0,0,0,0,,0,0,,,0,2074,2074,132606.1,284481.4,1761.2,427138.6,355593.5,0,0,0,0,6215.9,66303,0,0,0,0,0,5242.1,71545.1,1187.8
15904.05,39,0,1,4,2,1,1,2,522397.4,218727.4,0,8919,273940.1,21235.7,0,1,0,0,0,0,,0,1,,,43511.4,607915.9,155397.7,362594.7,984185.6,45997.7,2000693.9,1451104,35223.5,0,0,0,0,549072,0,0,0,0,0,518,549590,2913.7
52900.5,71,0,0,4,0,1,0,3,118919.7,0,89189.8,25482.8,11254.9,1486.5,0,1,0,0,0,0,,0,0,,,170937.5,642041.3,45728.4,466193.2,0,1243.2,1109477.6,1109477.6,145037.9,0,0,0,0,0,0,0,0,0,0,0,0,0
30517.81,69,0,1,4,1,1,0,3,169885.3,0,116796.2,53513.9,-1083,5096.6,0,1,0,0,0,0,,0,0,,,649562.5,836661.4,48276.9,1450378.8,0,11810.2,2506047.3,2421925.4,621590.9,0,0,207197,0,82878.8,0,0,0,0,0,1243.2,84122,1357.1
27794.69,45,1,0,4,0,1,1,1,89189.8,87066.2,0,530.9,0,0,0,1,0,0,0,0,,0,1,,,725.2,30872.3,14089.4,569791.7,0,22791.7,735342,629257.2,0,0,103598.5,0,8287.9,11603,0,0,26935.6,0,4351.1,7251.9,106084.8,2501.9
1414.22,67,1,0,3,0,1,0,3,267569.4,172008.9,0,86853.9,1327227,424.7,0,1,0,0,0,0,,0,0,,,207197,609159.1,182333.3,2900757.6,2900757.6,291526.1,21413185.2,21081670.1,207197,0,0,14710984.8,0,0,331515.2,0,0,0,0,0,331515.2,2279.2
30058.95,67,0,1,2,1,2,0,3,36100.6,6795.4,29729.9,445.9,0,0,0,1,0,0,0,0,,0,1,,,0,14296.6,207.2,113958.3,0,4102.5,132357.4,92368.4,0,0,0,0,0,0,24863.6,0,0,0,0,15125.4,39989,792.5
123.1511,44,0,1,4,0,1,1,1,106178.3,106178.3,0,0,0,0,0,1,0,0,0,0,,1,0,,,0,8495.1,8495.1,279715.9,0,10567,298778,33068.6,0,0,0,0,0,242420.5,0,0,2776.4,0,10774.2,9738.3,265709.4,3579.3
39975.9,41,1,0,1,1,2,1,1,25482.8,25482.8,0,0,0,0,0,1,0,0,0,0,,0,1,,,0,0,0,165757.6,0,3315.2,169072.7,32322.7,0,0,0,0,0,136750,0,0,0,0,0,0,136750,1367.5
99.71139,71,0,1,4,0,1,0,3,1061783.3,116796.2,127414,902515.8,435331.2,0,0,1,0,0,0,0,,0,1,,,621590.9,12786125,10393000,1243181.8,0,73554.9,15138846.6,15138846.6,414393.9,207197,1035984.8,0,0,0,0,0,0,0,0,0,0,0
814.8266,70,0,1,4,0,2,0,3,1305993.5,229345.2,0,150985.6,662552.8,445.9,0,1,0,0,0,0,,0,1,,,3337943.2,5274613.3,107535.2,2020170.5,0,122142.6,10754869.5,10439930.1,491056.8,41439.4,2123768.9,331515.2,882659.1,0,207197,0,0,0,0,0,314939.4,4599.8
35369.63,41,0,1,2,1,1,1,1,29729.9,25482.8,0,0,0,0,4459.5,1,0,0,0,0,,0,1,,,0,2341.3,2341.3,20719.7,0,20512.5,46059.9,10857.1,0,0,0,2486.4,0,15125.4,0,0,15539.8,0,0,4537.6,35202.8,1087.3
61103.21,60,0,1,4,0,1,1,1,148649.7,148649.7,0,0,0,0,0,1,0,0,0,0,,0,2,,,46619.3,88058.7,4143.9,103598.5,0,56979.2,341875,236826.1,3108,0,93238.6,0,0,47655.3,0,0,13882.2,0,0,20719.7,105048.9,2042.5
37.36731,43,0,1,4,2,1,1,1,121043.3,121043.3,0,0,12953.8,0,0,0,1554,0,0,0,,1,0,,,0,2113.4,2113.4,0,0,41025,74218,1077.4,0,0,0,0,31079.5,0,0,0,29007.6,2693.6,41439.4,0,73140.5,663
23163.11,43,1,0,4,0,1,1,1,57336.3,36100.6,0,5946,0,-6370.7,19749.2,1,0,0,0,0,,0,1,,,310795.5,379584.8,68789.4,207197,0,9945.5,611231.1,569791.7,227916.7,51799.2,0,0,14503.8,41439.4,0,0,0,0,0,0,41439.4,828.8
35363,27,0,1,2,0,1,1,2,108301.9,101931.2,0,212.4,0,0,6370.7,1,0,0,0,0,,0,1,,,5179.9,16990.2,1450.4,113958.3,20719.7,20926.9,172595.1,71462.2,0,0,0,0,0,87644.3,0,0,13260.6,0,0,227.9,101132.8,1497.5
73.8825,72,0,1,3,0,1,1,2,2272216.3,118919.7,27606.4,424713.3,1698853.3,0,0,1,0,0,0,0,,1,1,,,0,1082044.7,87499.3,41439.4,14559731.1,62573.5,16957890.9,16678175,0,0,72518.9,1139583.3,0,0,0,0,0,0,0,0,279715.9,863.7
39018.5,70,1,0,1,1,2,0,3,2973,0,15289.7,0,0,0,0,1,0,0,0,0,,0,0,,,0,0,0,53871.2,0,0,53871.2,51177.7,0,0,0,0,0,0,0,0,0,0,0,2693.6,2693.6,67.3
61890.5,68,0,1,2,0,1,0,3,42471.3,8494.3,18475,10405.5,0,0,0,1,0,0,0,0,,0,0,,,0,135299.6,79356.4,31079.5,0,7459.1,215277.7,215277.7,0,0,41439.4,0,0,0,0,0,0,0,0,0,0,0
41079.46,68,0,1,1,0,1,0,3,18899.7,0,18899.7,42.5,0,0,0,1,0,0,0,0,,0,0,,,0,24034.8,1657.6,18647.7,0,6215.9,48898.5,44547.3,0,0,0,0,0,0,0,0,0,0,4351.1,0,4351.1,145
1307.132,58,0,1,2,0,1,1,2,239963,38224.2,0,722,195368.1,4034.8,0,1,0,0,0,0,,0,0,,,305408.3,729954.9,171973.5,310795.5,1035984.8,27764.4,2384215.5,2214521.2,288003.8,0,279715.9,0,0,78734.8,0,0,0,0,0,8080.7,169694.3,2957.7
192.3389,50,0,1,2,3,1,1,2,3249056.9,0,0,42471.3,2136308,1061783.3,0,1,0,0,0,0,,0,2,,,547000,3274748.1,630914.8,3107954.5,28325897.7,159541.7,36111323.9,34592570.1,547000,0,1243181.8,0,0,1062920.5,0,0,0,0,0,0,1518753.8,15125.4
1197.77,68,0,1,4,2,1,1,2,1397306.8,76448.4,116796.2,639193.5,450196.1,116796.2,0,1,0,0,0,0,,0,1,,,4040340.9,10168605.7,1080946.6,1035984.8,0,27142.8,12371316.7,12143400,828787.9,3107954.5,1139583.3,0,0,31079.5,0,0,0,0,0,0,227916.7,4579.1
507.9382,84,0,1,4,0,1,1,2,386489.1,106178.3,0,52027.4,125290.4,0,2123.6,1,0,0,0,0,,0,0,,,64231.1,939949.1,295566.5,1243181.8,828787.9,43097,3055015.7,3055015.7,64231.1,0,0,0,0,0,0,0,0,0,0,0,0,0
43394.03,42,0,0,4,0,3,0,3,10617.8,0,0,0,0,0,10617.8,1,0,0,0,0,,0,1,,,0,165.8,165.8,62159.1,0,1305.3,63630.2,63630.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
