weight,age,female,married,educ,kids,race,lfpart,empl,income,wageinc,ssretinc,intdivinc,busfarminc,capgainsinc,othinc,owner,rent,hpayday,bankrupt5y,latepay60d,creditapplied,creditdenied,takefinrisk,finknowledge,finlit,equity,finassets,liqassets,houses,business,vehicles,assets,networth,stocks,stkmutfnd,othresre,netnresre,othnfin,mortages,heloc,othloc,instloanveh,instloaneduc,instloanoth,ccbalance,debt,totloanpay
53929.2,27,0,1,2,0,2,1,1,88993,86587.8,0,0,0,1202.6,0,1,0,0,0,0,,0,2,,,9222.3,15332.1,4380.6,207502.6,0,14248.5,237083.3,62781.1,0,0,0,0,0,172918.9,0,0,0,0,0,1383.4,174302.2,1648.5
18336.5,43,1,0,2,3,2,1,1,24052.2,24052.2,0,0,0,0,1106.4,0,345.8,0,0,0,,1,0,,,0,8115.7,3504.5,0,0,6916.8,15032.4,-11228.2,0,0,0,0,0,0,0,0,11527.9,13833.5,368.9,530.3,26260.6,451.3
24134.85,30,1,0,1,2,2,1,4,19241.7,0,0,0,0,0,19241.7,0,230.6,0,0,0,,1,0,,,0,0,0,0,0,0,0,-576.4,0,0,0,0,0,0,0,0,0,0,576.4,0,576.4,115.3
35307.99,23,0,0,2,0,2,1,1,19241.7,19241.7,0,0,0,0,0,1,0,0,0,1,,0,1,,,0,0,0,4611.2,0,2305.6,6916.8,4841.7,0,0,0,0,0,0,0,0,0,0,2005.9,0,2075,230.6
24805.04,56,1,0,1,2,2,0,3,19241.7,0,12026.1,0,0,0,9620.9,0,345.8,0,0,0,,0,0,,,0,899.2,253.6,0,0,13833.5,14732.7,-3712,0,0,0,0,0,0,0,0,18444.7,0,0,0,18444.7,461.1
19165.36,43,0,1,1,3,1,1,1,64940.9,64940.9,0,0,0,0,7215.7,0,207.5,0,0,0,,0,0,,,0,0,0,0,0,5233.7,5233.7,-3043.4,0,0,0,0,0,0,0,0,4611.2,0,2974.2,691.7,8277,386.2
28753.39,70,1,0,1,0,1,0,3,7215.7,0,9620.9,0,0,0,1322.9,0,0,0,0,0,,0,0,,,0,1152.8,691.7,0,0,0,1152.8,1152.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23399.07,50,0,1,1,1,1,1,1,48104.3,48104.3,0,0,0,0,0,1,0,0,0,0,,0,1,,,0,4150.1,2305.6,69167.5,0,32278.2,112512.5,107901.4,0,0,0,6916.8,0,0,0,0,4611.2,0,0,0,4611.2,783.9
27415.69,75,0,1,2,1,1,0,3,57725.2,69751.3,4810.4,2405.2,0,0,0,1,0,0,0,0,,0,1,,,0,98241,15239.9,69167.5,0,11527.9,178936.4,178936.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44008.51,52,0,1,4,2,1,1,1,125071.3,125071.3,0,721.6,0,0,0,1,0,0,0,0,,0,1,,,13833.5,69282.8,4611.2,184446.8,0,30894.8,284624.4,126691.9,0,0,0,0,0,117584.8,0,0,29972.6,0,0,9222.3,157932.6,2951.1
33828.66,44,1,0,2,2,1,0,3,14431.3,0,0,0,0,0,92841.4,0,0,0,0,0,,1,0,,,0,18444.7,0,0,0,0,18444.7,18214.1,0,0,0,0,0,0,0,0,0,0,0,230.6,230.6,5.8
41803.24,55,0,0,1,0,1,0,3,0,0,0,0,0,0,120.3,0,576.4,0,0,0,,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31306.85,22,1,0,2,1,2,1,4,12026.1,0,0,0,0,0,12026.1,0,46.1,0,0,1,,0,1,,,0,0,0,0,0,0,0,-622.5,0,0,0,0,0,0,0,0,0,0,622.5,0,622.5,92.2
15212.52,64,0,1,2,0,1,0,3,144313,0,69751.3,6349.8,457,0,0,1,0,0,0,0,,0,1,,,96834.6,357365.6,46111.7,184446.8,0,46111.7,587924.1,587924.1,96834.6,0,0,0,0,0,0,0,0,0,0,0,0,0
21264.66,38,0,1,3,2,2,1,1,24052.2,21647,0,0,0,0,2164.7,1,0,0,0,0,,0,0,,,0,1383.4,1383.4,4611.2,0,6916.8,12911.3,3412.3,0,0,0,0,0,0,0,0,6916.8,0,2582.3,0,9499,783.9
28916.6,30,1,0,2,2,4,1,4,52914.8,45699.1,0,0,0,0,7215.7,1,0,0,0,1,,0,0,,,0,645.6,645.6,34583.8,0,4611.2,39840.5,19528.3,0,0,0,0,0,18444.7,0,0,0,0,1867.5,0,20312.2,530.3
25572.21,62,0,0,1,0,2,0,3,14431.3,0,14431.3,0,0,0,0,1,0,0,0,0,,0,0,,,0,345.8,345.8,4611.2,0,2305.6,7262.6,6547.9,0,0,0,0,0,0,0,0,0,0,714.7,0,714.7,230.6
24522.04,30,1,0,2,3,2,1,4,28862.6,0,0,0,0,0,15658,0,46.1,0,0,0,,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21416.81,41,0,1,2,3,1,1,1,125071.3,125071.3,0,0,0,0,0,1,0,0,0,0,,0,2,,,0,19712.8,1268.1,207502.6,0,17291.9,329813.9,133839.2,0,0,85306.6,0,0,170613.3,0,0,13833.5,0,6916.8,4611.2,195974.7,2743.6
20074.63,38,1,0,1,2,2,0,3,21647,4810.4,9620.9,0,0,0,8658.8,0,276.7,0,0,0,,0,0,,,0,322.8,0,0,0,2305.6,2628.4,691.7,0,0,0,0,0,0,0,0,876.1,0,1060.6,0,1936.7,391.9
25015.31,64,1,0,1,0,2,0,3,9620.9,0,4810.4,0,0,0,4810.4,0,0,0,0,0,,0,0,,,0,0,0,0,0,461.1,461.1,461.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61702.2,23,0,0,3,0,2,1,1,52914.8,52914.8,0,0,0,0,0,1,0,0,0,0,,0,2,,,0,12980.4,1337.2,46111.7,0,27182.8,86275,42468.9,0,0,0,0,0,29972.6,0,0,13833.5,0,0,0,43806.1,899.2
38163.96,38,0,1,4,1,2,1,1,72156.5,69751.3,2020.4,0,0,0,0,1,0,0,0,0,,0,0,,,0,25937.8,4611.2,207502.6,691.7,32278.2,289466.2,76660.7,0,0,0,0,23055.8,170613.3,0,0,25361.4,0,0,16830.8,212805.5,3210.5
28750.39,20,1,0,3,0,1,1,1,4810.4,4810.4,0,0,0,0,0,0,576.4,0,0,0,,0,2,,,0,1498.6,1498.6,0,0,6916.8,8415.4,8415.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37111.88,69,0,1,2,0,1,1,1,57725.2,16836.5,43293.9,0,0,0,0,1,0,0,0,0,,0,0,,,0,19597.5,3458.4,219030.6,0,16139.1,254767.1,228714,0,0,0,0,0,20750.3,0,0,4611.2,0,0,691.7,26053.1,1054.8
42124.85,89,1,0,1,0,2,0,3,4810.4,0,7215.7,0,0,0,4810.4,0,207.5,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43983.75,31,0,1,2,2,1,0,4,24052.2,24052.2,0,0,0,0,553.2,0,345.8,0,0,0,,0,1,,,0,46.1,46.1,0,0,6916.8,41546.6,18490.8,0,0,34583.8,0,0,0,0,0,4611.2,0,4611.2,0,23055.8,507.2
44479.24,47,1,0,1,2,1,0,3,19241.7,0,0,0,0,0,16836.5,0,0,0,0,0,,0,0,,,0,922.2,922.2,0,0,0,922.2,-1383.4,0,0,0,0,0,0,0,0,0,0,2305.6,0,2305.6,115.3
28838.14,27,0,1,1,1,4,1,1,26457.4,26457.4,0,0,0,0,0,1,0,0,0,0,,0,0,,,0,230.6,230.6,18444.7,0,29972.6,48647.8,26744.8,0,0,0,0,0,1152.8,0,0,18444.7,0,2305.6,0,21903.1,991.4
43116.31,62,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,0,27667,27667,53028.5,0,11366.5,92062,91946.7,0,0,0,0,0,0,0,0,0,0,115.3,0,115.3,115.3
42719.32,59,1,0,1,0,2,0,3,12026.1,0,4810.4,0,0,0,7215.7,0,576.4,0,0,0,,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28015.56,71,0,1,1,3,2,0,3,14431.3,0,0,0,0,0,14431.3,1,0,0,0,0,,1,0,,,0,0,0,4611.2,0,783.9,5395.1,3435.3,0,0,0,0,0,0,0,0,0,0,1959.7,0,1959.7,299.7
44380.99,77,0,0,1,1,1,0,3,40888.7,0,26457.4,9620.9,0,0,0,1,0,0,0,0,,0,0,,,6916.8,131418.3,2305.6,438061.1,0,4611.2,574090.6,516451,6916.8,0,0,0,0,57639.6,0,0,0,0,0,0,57639.6,1590.9
48126.97,68,0,1,2,0,1,0,3,36078.3,0,36078.3,0,0,0,0,1,0,0,0,0,,0,0,,,0,43806.1,20750.3,205197,0,2305.6,251308.7,251308.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50848.55,62,0,0,1,0,1,1,1,57725.2,48104.3,7215.7,0,0,0,0,1,0,0,0,0,,0,1,,,0,25361.4,16139.1,207502.6,0,1567.8,234431.9,233279.1,0,0,0,0,0,0,0,0,0,0,0,1152.8,1152.8,28.8
51012.11,75,0,1,1,0,2,0,3,43293.9,0,43293.9,2405.2,0,0,0,1,0,0,0,0,,0,0,,,0,119890.4,119890.4,230558.5,0,9222.3,359671.2,358518.4,0,0,0,0,0,0,0,0,0,0,0,1152.8,1152.8,28.8
34542.7,41,1,0,1,2,2,0,4,1371,0,0,0,0,0,8730.9,0,161.4,0,0,1,,0,0,,,0,0,0,0,0,0,0,-645.6,0,0,0,0,0,0,0,0,0,0,645.6,0,645.6,276.7
34803.74,41,0,1,1,0,2,1,1,14431.3,0,14431.3,0,0,0,1876.1,0,253.6,0,0,0,,0,0,,,0,1083.6,1083.6,0,0,0,1083.6,1083.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22907.04,49,0,1,1,3,4,1,1,28862.6,24052.2,0,0,0,0,4810.4,1,0,0,0,0,,0,0,,,0,69.2,0,9222.3,0,2835.9,12127.4,12127.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19813.39,57,0,1,1,4,4,1,1,52914.8,48104.3,0,0,4810.4,0,0,1,0,0,0,0,,0,0,,,0,4611.2,4611.2,172918.9,195974.7,12450.2,385954.9,375395.3,0,0,0,0,0,0,0,0,9222.3,0,1337.2,0,10559.6,668.6
43081.46,55,1,0,2,5,2,1,4,9620.9,0,0,0,0,0,9620.9,0,553.3,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49261.58,22,1,0,2,3,2,0,4,19241.7,0,0,0,0,0,19241.7,0,138.3,0,0,0,,0,1,,,0,23.1,23.1,0,0,0,23.1,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39085.73,25,0,1,3,2,1,1,1,33673,24052.2,0,24.1,0,240.5,9620.9,0,92.2,0,0,0,,0,1,,,461.1,1152.8,691.7,0,0,9222.3,10375.1,-9084,461.1,0,0,0,0,0,0,0,4611.2,11504.9,2305.6,1037.5,19459.1,786.8
41181.54,55,0,1,1,2,1,1,1,98613.9,43293.9,55320,0,0,0,0,0,645.6,0,0,0,,0,1,,,0,5764,4611.2,0,0,13211,60475.5,56809.6,0,0,41500.5,0,0,0,0,0,0,0,0,3665.9,3665.9,91.6
37220.38,36,0,1,3,1,1,1,1,57725.2,57725.2,0,0,0,0,0,1,0,0,0,0,,1,1,,,0,64786.9,2536.1,34583.8,0,9222.3,108593,76314.9,0,0,0,0,0,27667,0,0,4611.2,0,0,0,32278.2,830
39682.92,34,1,0,3,1,2,1,1,4810.4,1058.3,0,0,0,0,2910.3,0,299.7,0,0,0,,1,0,,,0,391.9,0,0,0,0,391.9,69.2,0,0,0,0,0,0,0,0,0,0,276.7,0,322.8,46.1
58209.01,65,1,0,2,0,1,1,2,45699.1,2405.2,9620.9,1731.8,31267.8,0,0,1,0,0,0,0,,0,0,,,0,42538,10029.3,103751.3,0,13833.5,160122.9,122426.6,0,0,0,0,0,16139.1,0,0,16139.1,0,0,5418.1,37696.3,1034.6
60394.55,79,0,0,1,0,1,0,3,31267.8,0,31267.8,48.1,0,0,0,1,0,0,0,0,,0,0,,,0,9222.3,9222.3,131418.3,0,0,140640.7,62481.3,0,0,0,0,0,76084.3,0,0,0,0,2075,0,78159.3,1268.1
53565.29,33,1,0,3,2,1,1,4,33673,7215.7,0,793.7,0,0,25206.7,1,0,0,0,0,,0,0,,,0,18536.9,2397.8,78389.9,0,11527.9,109607.5,27989.8,0,0,0,0,1152.8,78389.9,0,0,0,0,0,3227.8,81617.7,426.5
23258.38,28,1,0,2,1,2,1,1,19241.7,16836.5,0,0,0,0,2405.2,0,299.7,0,0,0,,1,1,,,0,1152.8,1152.8,0,0,13833.5,14986.3,2997.3,0,0,0,0,0,0,0,0,11527.9,0,461.1,0,11989,438.1
25188.22,64,0,0,1,0,2,1,1,7215.7,1082.3,7215.7,0,0,0,336.7,0,69.2,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7146.627,89,0,1,3,0,1,0,3,1322869.2,0,52914.8,1464777,0,0,0,1,0,0,0,0,,0,1,,,5763962.1,10792442.6,368893.6,461117,0,16139.1,11269698.6,11269698.6,5763962.1,0,0,0,0,0,0,0,0,0,0,0,0,0
41541.83,25,1,0,2,2,2,1,4,2405.2,962.1,0,0,0,0,2405.2,0,69.2,0,0,0,,0,1,,,0,4611.2,4611.2,0,0,0,4611.2,4127,0,0,0,0,0,0,0,0,0,0,484.2,0,484.2,69.2
32423.94,60,0,1,4,0,1,1,1,72156.5,62535.6,21647,769.7,1779.9,0,0,1,0,0,0,0,,0,1,,,21649.4,51137.9,922.2,184446.8,0,32739.3,268324,236045.8,0,6916.8,0,0,0,32278.2,0,0,0,0,0,0,32278.2,345.8
37088.35,73,0,1,2,0,1,0,3,81777.4,0,28862.6,21647,2405.2,24052.2,0,1,0,0,0,0,,0,2,,,166002.1,368893.6,55334,103751.3,34583.8,11527.9,538077.4,538077.4,166002.1,0,0,18444.7,876.1,0,0,0,0,0,0,0,0,0
38838.24,26,1,0,2,1,2,0,4,7215.7,0,0,0,0,0,31267.8,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35247.5,48,1,0,1,1,1,1,4,2405.2,2405.2,0,0,0,0,216.5,0,0,0,0,0,,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34295.41,65,1,0,2,0,1,0,3,26457.4,0,19241.7,5051,0,0,0,1,0,0,0,0,,0,1,,,55334,81456.3,23747.5,156779.8,0,0,261291.9,261291.9,0,55334,0,23055.8,0,0,0,0,0,0,0,0,0,0
32559.62,71,0,0,2,0,1,0,3,88993,0,19241.7,72156.5,0,0,0,0,691.7,0,0,0,,0,0,,,119890.4,599452.1,69167.5,0,0,13833.5,613285.6,613285.6,85306.6,0,0,0,0,0,0,0,0,0,0,0,0,0
43081.46,62,1,0,1,0,2,0,3,7215.7,0,9620.9,0,0,0,96.2,0,184.4,0,0,0,,1,0,,,0,0,0,0,0,0,0,-1452.5,0,0,0,0,0,0,0,0,0,0,1452.5,0,1452.5,92.2
21175.76,36,0,1,1,1,1,0,3,16836.5,0,14431.3,0,0,0,8947.4,0,138.3,0,0,1,,0,0,,,0,0,0,0,0,4449.8,4449.8,-2467,0,0,0,0,0,0,0,0,2305.6,0,4611.2,0,6916.8,253.6
51499.66,25,0,1,1,2,1,1,1,48104.3,48104.3,0,0,0,0,0,1,0,0,0,0,,1,0,,,0,2882,576.4,53028.5,0,9383.7,65294.2,58953.8,0,0,0,0,0,0,0,0,0,0,1613.9,4150.1,6340.4,149.9
49658.57,69,0,1,1,1,1,0,3,21647,0,21647,0,0,0,0,1,0,0,0,0,,1,0,,,0,0,0,115279.2,0,1613.9,116893.2,115509.8,0,0,0,0,0,0,0,0,0,0,1383.4,0,1383.4,138.3
47463.2,63,1,0,1,0,1,0,4,9620.9,0,0,0,0,0,9620.9,0,322.8,0,0,0,,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36721,62,0,1,4,3,1,0,3,175580.8,103424.3,79372.2,4810.4,0,0,9620.9,1,0,0,0,0,,0,0,,,0,256150.5,143176.8,172918.9,0,32278.2,475181,459041.9,0,0,13833.5,0,0,0,0,0,16139.1,0,0,0,16139.1,415
28203.91,59,0,1,4,0,1,1,1,103424.3,93803.5,0,10583,0,0,0,1,0,0,0,0,,0,1,,,230558.5,625966.3,72625.9,195974.7,0,25361.4,967192.8,967192.8,23055.8,0,119890.4,0,0,0,0,0,0,0,0,0,0,0
45919.92,22,1,0,1,3,4,1,4,88993,64940.9,0,0,0,0,28862.6,0,138.3,0,0,1,,1,0,,,0,0,0,0,0,0,0,-507.2,0,0,0,0,0,0,0,0,0,0,507.2,0,507.2,69.2
42028.89,62,0,0,2,0,1,0,3,7215.7,0,0,0,0,0,7215.7,0,115.3,0,0,0,,0,0,,,0,0,0,0,0,2443.9,2443.9,1913.6,0,0,0,0,0,0,0,0,0,0,0,530.3,530.3,13.3
35624.25,34,0,1,2,5,3,1,1,84182.6,84182.6,0,0,0,0,0,1,0,0,0,0,,1,1,,,0,14179.3,115.3,50722.9,0,11527.9,81041.3,19044.1,0,0,0,0,4611.2,41500.5,0,0,11527.9,0,8968.7,0,61997.2,1706.1
25321.25,54,0,0,2,0,1,0,3,19241.7,0,19241.7,0,0,0,0,0,461.1,0,0,0,,0,0,,,0,0,0,0,0,0,0,-1383.4,0,0,0,0,0,0,0,0,0,0,1152.8,0,1383.4,115.3
53122.96,68,1,0,1,0,2,0,3,16836.5,0,16836.5,0,0,0,0,1,0,0,0,0,,0,0,,,0,1959.7,0,76084.3,0,1383.4,95566.5,95566.5,0,0,0,0,16139.1,0,0,0,0,0,0,0,0,0
54587.96,71,0,1,1,1,1,0,3,26457.4,0,26457.4,0,0,0,0,1,0,0,0,1,,0,0,,,0,2305.6,2305.6,69167.5,0,0,71473.1,71242.6,0,0,0,0,0,0,0,0,0,0,230.6,0,230.6,115.3
30695.31,32,1,0,3,0,2,1,1,19241.7,19241.7,0,0,0,0,0,1,0,0,0,0,,1,1,,,0,12680.7,4611.2,46111.7,0,23055.8,81848.3,58930.7,0,0,0,0,0,0,0,0,20750.3,0,1014.5,1152.8,22917.5,651.3
37680.14,35,1,0,1,4,1,1,4,14431.3,0,0,0,0,0,14431.3,1,0,0,0,0,,1,1,,,0,207.5,207.5,46111.7,0,0,46319.2,16346.6,0,0,0,0,0,29972.6,0,0,0,0,0,0,29972.6,138.3
24660.44,80,1,0,2,0,2,0,3,12026.1,0,12026.1,0,0,0,0,0,276.7,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53992.25,37,0,1,2,1,1,1,1,31267.8,19241.7,0,0,-7215.7,0,12026.1,1,0,0,0,0,,1,0,,,0,25130.9,922.2,115279.2,8069.5,19136.4,167616,120812.6,0,0,0,0,0,6916.8,0,0,16139.1,0,23055.8,691.7,46803.4,893.4
48866.97,40,0,1,3,1,1,1,1,45699.1,31267.8,7215.7,0,0,0,6013,0,645.6,0,0,0,,0,0,,,0,691.7,691.7,0,0,0,691.7,322.8,0,0,0,0,0,0,0,0,0,0,0,368.9,368.9,9.2
47724.12,30,0,1,3,2,1,1,1,57725.2,57725.2,0,360.8,0,0,0,1,0,0,0,0,,0,1,,,0,13144.1,10608,69167.5,0,6916.8,89228.4,58333.6,0,0,0,0,0,29972.6,0,0,0,0,0,922.2,30894.8,668.6
35953.34,68,0,1,2,0,1,1,1,28862.6,26457.4,2164.7,0,0,0,0,1,0,0,0,0,,0,0,,,0,8876.5,7262.6,62250.8,0,23055.8,94183.1,87266.4,0,0,0,0,0,0,0,0,0,0,0,6916.8,6916.8,172.9
31966.03,75,0,1,2,0,1,0,3,50509.6,0,36078.3,26457.4,7215.7,0,0,1,0,0,0,0,,0,0,,,0,300878.8,70320.3,322781.9,0,25361.4,948748.2,948748.2,0,0,299726,0,0,0,0,0,0,0,0,0,0,0
43193.25,54,0,1,3,0,1,0,3,88993,79372.2,0,7215.7,0,0,9620.9,1,0,0,0,0,,0,1,,,0,437208.1,34583.8,403477.3,0,22594.7,863280.1,844835.4,0,0,0,0,0,0,0,0,18444.7,0,0,0,18444.7,576.4
20282.46,67,0,1,2,0,1,0,3,38483.5,0,38483.5,481,0,481,0,1,0,0,0,0,,0,0,,,71473.1,16282040,16157538.5,322781.9,0,34929.6,16639751.5,16639751.5,23055.8,23055.8,0,0,0,0,0,0,0,0,0,0,0,0
44171.65,52,0,1,2,1,1,1,1,91398.2,84182.6,0,240.5,2164.7,0,2405.2,1,945.3,0,0,0,,0,0,,,4611.2,9222.3,4611.2,46111.7,0,11527.9,89917.8,47725.6,4611.2,0,23055.8,0,0,20750.3,0,2305.6,1152.8,0,0,6455.6,42192.2,1152.8
43297.04,46,0,0,2,0,1,0,3,12026.1,0,0,457,0,0,0,1,438.1,0,0,0,,1,0,,,0,1222,1222,16139.1,0,2305.6,20588.9,20588.9,0,0,0,0,922.2,0,0,0,0,0,0,0,0,0
40618.49,47,0,1,3,2,1,1,1,240521.7,168365.2,0,0,72156.5,0,0,1,0,0,0,0,,0,1,,,53051.5,83877.2,7746.8,149863,0,103751.3,913887.7,647362.1,46111.7,0,564868.3,0,11527.9,0,221336.1,0,43806.1,0,0,1383.4,266525.6,6398
52563.32,42,0,1,2,2,1,1,1,57725.2,57725.2,0,0,0,0,0,1,0,0,0,0,,0,1,,,0,3066.4,3066.4,92223.4,0,9222.3,104512.2,7677.6,0,0,0,0,0,83001.1,0,0,2305.6,0,0,11527.9,96834.6,1625.4
51953.87,32,0,1,1,0,1,0,3,48104.3,31267.8,0,0,0,0,16836.5,1,207.5,0,0,0,,0,1,,,0,0,0,6916.8,0,11527.9,18444.7,760.8,0,0,0,0,0,0,0,0,0,0,17683.8,0,17683.8,807
43841.82,70,0,1,1,0,1,0,3,26457.4,0,24052.2,2333.1,0,0,0,1,0,0,0,0,,0,0,,,0,51875.7,50722.9,46111.7,0,2305.6,102598.5,102598.5,0,0,0,2305.6,0,0,0,0,0,0,0,0,0,0
37383.05,41,0,1,1,2,1,1,2,19241.7,0,7215.7,0,9620.9,0,2405.2,1,0,0,0,0,,1,1,,,0,4613.5,2.3,57639.6,0,2305.6,64558.7,36891.7,0,0,0,0,0,27667,0,0,0,0,0,0,27667,530.3
23462.92,46,0,0,1,0,2,1,1,7215.7,7215.7,0,0,0,0,865.9,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37993.72,61,0,1,1,0,1,1,1,57725.2,57725.2,0,0,0,0,0,1,0,0,0,0,,0,0,,,0,20865.5,5879.2,57639.6,0,11527.9,90033.1,80810.7,0,0,0,0,0,0,0,0,9222.3,0,0,0,9222.3,553.3
44207.95,45,0,1,3,1,1,1,1,117855.6,101019.1,0,673.5,0,0,16836.5,1,0,0,0,0,,0,1,,,8071.9,41041.7,12911.3,147557.4,0,18444.7,207043.8,144331.9,2.3,0,0,0,0,59945.2,0,0,2305.6,0,0,461.1,62711.9,1049
30756.38,23,1,0,1,3,2,1,4,12026.1,0,0,0,0,0,16838.9,0,46.1,0,0,0,,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38678.51,43,0,1,2,2,1,1,1,62535.6,62535.6,0,481,0,0,0,1,0,0,0,0,,0,2,,,0,6478.7,5210.6,92223.4,57639.6,41500.5,207064.6,121688.8,0,0,0,9222.3,0,46111.7,0,0,32278.2,0,6916.8,69.2,85375.8,1823.1
42108.86,67,0,1,2,0,1,0,3,36078.3,0,36078.3,1202.6,0,0,0,1,0,0,0,0,,0,1,,,0,26514.2,19597.5,92223.4,0,9222.3,127960,127960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76829.34,26,0,1,2,0,1,1,1,216469.5,64940.9,0,2260.9,0,168365.2,0,1,0,0,0,0,,1,0,,,345.8,123371.8,32278.2,368893.6,0,39194.9,531460.4,275540.4,345.8,0,0,0,0,212113.8,43806.1,0,0,0,0,0,255919.9,2467
