weight,age,female,married,educ,kids,race,lfpart,empl,income,wageinc,ssretinc,intdivinc,busfarminc,capgainsinc,othinc,owner,rent,hpayday,bankrupt5y,latepay60d,creditapplied,creditdenied,takefinrisk,finknowledge,finlit,equity,finassets,liqassets,houses,business,vehicles,assets,networth,stocks,stkmutfnd,othresre,netnresre,othnfin,mortages,heloc,othloc,instloanveh,instloaneduc,instloanoth,ccbalance,debt,totloanpay
29349.8,62,0,1,2,1,4,0,3,58592.4,54969.5,3623,0,0,0,0,1,0,0,0,0,0,0,1,5,2,2775.1,16650.5,5550.2,431679.8,0,19363.9,467694.3,219786.7,0,0,0,0,0,246674.2,0,0,0,0,0,1233.4,247907.6,2004.2
36720.53,83,1,0,3,0,1,0,3,14991.7,0,13742.4,0,0,0,1374.2,0,493.3,0,0,0,0,0,0,5,2,0,505.7,505.7,0,0,0,505.7,505.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26821.66,37,0,0,1,0,1,1,4,6246.5,0,0,0,0,0,2498.6,1,0,0,0,0,0,0,0,4,3,0,0,0,12333.7,0,0,12333.7,12333.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11684.12,45,0,0,4,0,3,1,1,144919.5,139922.3,0,149.9,0,3747.9,0,0,1850.1,0,0,0,0,0,1,7,3,1808738.4,1990660.7,66602,0,0,22200.7,2012861.3,2012861.3,524182.6,555016.9,0,0,0,0,0,0,0,0,0,0,0,0
20227.6,68,0,1,2,1,1,0,3,118684.1,87451.4,31232.6,249.9,0,0,0,1,0,0,0,0,0,0,1,10,3,123337.1,189939.1,16033.8,431679.8,0,48471.5,670090.4,647581.4,0,0,0,0,0,0,0,0,11840.4,0,0,801.7,22509,496.9
2433.822,45,0,1,4,3,4,1,2,2261243.7,419766.8,0,33731.3,1464186.6,0,0,1,0,0,0,0,1,0,1,7,0,1600298.8,2184299.9,230640.4,1233370.9,1112500.6,35767.8,4565939.1,4306931.2,1233370.9,0,0,0,0,259007.9,0,0,0,0,0,0,259007.9,7770.2
31639.6,22,0,1,2,0,4,1,1,31232.6,31232.6,0,0,0,0,0,0,986.7,0,0,1,1,0,1,5,2,0,445.2,321.9,0,0,12333.7,12779,-2021.5,0,0,0,0,0,0,0,0,0,0,14800.5,0,14800.5,518
11723.28,64,0,1,4,0,1,0,3,543448.1,91199.3,231121.6,175127.7,0,46224.3,0,1,0,0,0,0,0,0,1,10,3,7442160.1,10065663.4,450797.1,616685.5,0,51431.6,10826283.2,10693079.1,2405073.3,4440135.3,0,92502.8,0,133204.1,0,0,0,0,0,0,133204.1,1973.4
10064.61,93,1,0,2,0,1,0,3,47098.8,0,23362,13117.7,0,11743.5,0,0,999,0,0,0,0,0,1,8,3,318579.7,500871.9,1233.4,0,0,4070.1,504942.1,504942.1,50568.2,233107.1,0,0,0,0,0,0,0,0,0,0,0,0
136.9764,61,0,1,4,0,1,1,2,4584952.8,259855.6,0,352304.3,2998334.3,56218.8,0,1,0,0,0,0,1,0,1,10,3,18216888.4,19881939.1,308342.7,2096730.6,18500563.7,155404.7,45568121.8,45568121.8,0,17267192.8,4933483.7,0,0,0,0,0,0,0,0,0,0,0
23022.97,55,1,0,2,1,1,1,1,47473.6,32482,0,0,0,0,17490.3,0,1850.1,0,0,0,0,0,1,8,2,0,19117.2,3083.4,0,0,16033.8,35151.1,35151.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24925.63,85,1,0,4,0,1,1,2,273598,0,179900.1,97445.9,12493.1,29983.3,0,1,0,0,0,0,0,0,0,7,2,698396.3,3955420.5,1349307.8,2466741.8,0,0,6431412.6,6431412.6,462514.1,0,0,0,9250.3,0,0,0,0,0,0,0,0,0
21719.8,30,1,0,2,2,2,1,1,33731.3,27484.7,0,0,0,0,5496.9,0,740,0,0,0,1,1,0,6,2,0,555,555,0,0,4193.5,4748.5,4748.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34514.83,48,0,1,4,2,2,1,4,187395.9,187395.9,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3,34534.4,41934.6,7400.2,370011.3,0,8140.2,420086.1,296009,34534.4,0,0,0,0,104836.5,0,0,0,0,7400.2,11840.4,124077.1,3256.1
30140.87,68,0,1,1,0,1,1,1,56218.8,22487.5,32482,0,0,0,487.2,0,1233.4,1,1,0,0,0,0,10,2,0,838.7,838.7,0,0,14183.8,15022.5,-764.7,0,0,0,0,0,0,0,0,15787.1,0,0,0,15787.1,834.6
21423.14,27,0,1,2,3,1,1,1,36229.9,32482,0,0,0,0,3623,0,678.4,0,0,0,1,1,0,4,3,0,2813.3,1.2,0,0,12087,14900.4,8856.8,0,0,0,0,0,0,0,0,4316.8,0,0,493.3,6043.5,600.2
23101.04,61,1,0,1,2,3,0,3,27484.7,1499.2,14991.7,0,0,0,9369.8,1,0,0,0,0,0,0,0,5,3,0,24.7,24.7,123337.1,0,3700.1,127061.9,14701.8,0,0,0,0,0,111003.4,0,0,0,0,0,1356.7,112360.1,736.9
135.0981,74,0,1,4,1,4,1,2,13343836.7,116185.5,79955.6,4341338.1,2124694.6,936979.5,0,1,0,0,0,0,1,0,1,7,3,49995923.3,125439988.7,97436.3,1406042.8,353977.5,175138.7,127375147.7,127338146.6,0,0,0,0,0,0,0,0,37001.1,0,0,0,37001.1,1122.4
28077.83,42,0,1,4,1,1,1,1,109938.9,109938.9,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,119822,187225.7,36692.8,135670.8,0,47608.1,370504.6,220033.4,0,0,0,0,0,117170.2,0,0,28367.5,0,0,4933.5,150471.3,1609.5
35535.59,50,0,1,2,0,1,1,1,116185.5,116185.5,0,0,0,374.8,0,1,0,0,0,0,1,0,1,9,3,27499.2,89926.3,2073.3,162805,0,46128.1,298859.3,120883.9,0,0,0,0,0,150471.3,0,9250.3,0,5303.5,6166.9,6783.5,177975.4,1230.3
16960.65,51,0,1,2,2,1,1,1,253609.1,249861.2,0,3747.9,0,-624.7,0,1,0,0,0,0,1,0,1,8,3,310192.8,612985.3,75852.3,678354,0,23680.7,1315020.1,926508.2,0,0,0,0,0,382345,0,0,0,6166.9,0,0,388511.8,2590.1
17012.48,42,0,1,4,2,1,1,1,261104.9,229872.3,27484.7,0,3747.9,0,0,1,0,0,0,0,1,0,1,7,1,5920.2,117170.2,57968.4,555016.9,0,80169.1,1054532.1,344110.5,0,0,302175.9,0,0,400845.5,0,0,55501.7,9867,0,0,710421.6,5414.5
27514.71,57,1,0,4,0,1,1,1,78706.3,77457,0,12.5,124.9,0,0,1,0,0,0,0,0,0,1,10,1,0,11717,4316.8,159104.8,0,19733.9,190555.8,80045.8,0,0,0,0,0,106069.9,0,0,1850.1,0,0,2590.1,110510,1705.1
17409.11,55,0,1,3,0,1,1,1,137423.7,134925,0,62.5,0,2623.5,0,1,0,0,0,0,0,0,1,8,3,542991.5,1317856.8,71535.5,277508.5,0,111077.4,1706442.7,1607773,0,0,0,0,0,98669.7,0,0,0,0,0,0,98669.7,1603.4
24977.85,40,0,1,2,1,4,1,1,57468.1,0,0,0,48722.9,0,8745.1,1,0,0,1,1,1,1,0,2,1,0,1.2,1.2,29600.9,0,19733.9,49336.1,28615.4,0,0,0,0,0,3453.4,0,0,17267.2,0,0,0,20720.6,1208.7
272.5384,59,0,1,3,0,1,1,2,6084119.9,2998334.3,12493.1,37479.2,3073292.6,49972.2,0,1,0,0,0,0,0,0,1,7,2,5652785.6,8583028.2,2648047.4,1356708,60484509.6,93736.2,72904554.7,72904554.7,5303494.9,0,1893224.4,493348.4,0,0,0,0,0,0,0,0,0,0
17883.61,65,1,0,2,0,1,0,3,7495.8,0,0,7495.8,0,0,0,1,0,0,0,0,0,0,1,8,1,43291.3,377164.8,98669.7,370011.3,0,24667.4,1376195.3,1376195.3,10853.7,0,604351.7,0,0,0,0,0,0,0,0,0,0,0
9363.715,58,0,1,4,2,1,1,2,979455.9,499722.4,0,937,474736.3,4497.5,0,1,0,0,0,0,0,0,1,9,3,5744425,8274932.1,700801.4,1079199.5,3743280.7,102863.1,13200275.5,12854931.7,1480045.1,3083427.3,0,0,0,345343.9,0,0,0,0,0,0,345343.9,3330.1
23154,48,0,1,4,2,4,1,1,137423.7,137423.7,0,0,0,0,0,1,0,0,0,0,1,0,1,8,3,22200.7,157501.5,9497,468680.9,0,0,626182.4,586714.5,0,0,0,0,0,30834.3,8633.6,0,0,0,0,0,39467.9,2096.7
23391.21,43,1,0,3,0,2,1,1,39977.8,0,39977.8,0,0,0,0,0,1356.7,0,0,0,0,0,0,9,2,0,43168,14060.4,0,0,8386.9,51554.9,51554.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26860.98,58,0,0,4,0,1,1,1,72459.7,72459.7,0,0,0,0,0,0,826.4,0,0,0,0,0,0,8,2,163421.6,538366.4,6783.5,0,0,14800.5,553166.9,545149.9,0,0,0,0,0,0,0,0,7646.9,0,0,370,8016.9,477.9
19625.37,41,0,1,4,2,3,1,1,229872.3,231121.6,0,0,0,-999.4,0,1,0,0,0,0,1,0,1,6,3,228235.3,470037.7,27997.5,585851.2,0,31327.6,1241387.8,716711.8,6660.2,0,154171.4,0,0,425513,0,0,0,0,0,45141.4,524676,6629.4
27679.8,31,0,1,2,1,3,1,1,112437.5,112437.5,0,0,0,0,0,1,0,0,0,0,1,0,0,10,1,48471.5,123090.4,37987.8,156638.1,0,49458.2,329186.7,204616.2,0,0,0,0,0,80169.1,0,0,44401.4,0,0,0,124570.5,1480
26877.8,45,0,1,1,5,1,1,2,31232.6,0,19988.9,0,2048.9,0,8995,1,0,0,0,0,0,0,2,7,3,0,138741.9,604.4,78941.9,23939.7,6660.2,248283.7,197203.7,0,0,0,0,0,51080.1,0,0,0,0,0,0,51080.1,650.1
19027.35,29,0,1,3,0,1,1,2,23736.8,21238.2,0,0,0,0,3747.9,0,1726.7,0,0,0,1,1,1,3,1,0,12506.4,172.7,0,0,4686.8,17193.2,16638.2,0,0,0,0,0,0,0,0,0,0,0,555,555,13.9
18062.83,44,0,1,4,2,1,1,1,214880.6,213631.3,0,1374.2,0,187.4,0,1,0,0,0,0,0,0,1,7,3,197894.4,727688.8,192405.9,986696.7,0,11717,1726102.6,1251254.8,0,0,0,0,0,474847.8,0,0,0,0,0,0,474847.8,2590.1
1682.652,40,0,1,4,4,1,1,2,665880.1,113686.8,0,8495.3,517212.7,5621.9,22487.5,1,0,0,0,0,0,0,1,8,3,366187.8,865703,33177.7,333010.1,4008455.5,11840.4,7130733.9,7130733.9,0,0,0,1911724.9,0,0,0,0,0,0,0,0,0,0
24064.84,56,0,1,4,0,1,1,1,82454.2,82454.2,0,0,0,0,0,1,0,0,0,0,1,0,1,9,2,102123.1,110423.7,3120.4,277508.5,0,46744.8,434676.9,345010.8,0,0,0,0,0,77702.4,0,0,11963.7,0,0,0,89666.1,1258
20527.3,55,0,1,4,1,1,1,1,901998.9,874514.2,0,11243.8,3747.9,12493.1,0,1,0,0,0,0,1,0,1,7,3,2683938.4,3479216,294652.3,1048365.3,0,93119.5,5459393,5092958.5,1850056.4,215839.9,616685.5,222006.8,0,0,123.3,0,17267.2,0,0,2466.7,366434.5,3146.1
5922.85,42,0,1,4,1,1,1,1,91199.3,34980.6,0,0,14991.7,0,41227.1,1,0,0,0,0,1,1,1,3,2,0,3700.1,3515.1,259007.9,30834.3,25284.1,318826.4,110510,0,0,0,0,0,157871.5,0,0,13567.1,10977,0,25900.8,208316.3,2534.6
11616.07,69,0,1,4,0,1,1,2,368545.3,156163.2,56218.8,62.5,156163.2,0,0,1,0,0,0,0,0,0,2,9,3,172671.9,1017531,770856.8,555016.9,493348.4,8140.2,2074036.5,2074036.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27913.61,30,1,0,3,2,2,1,4,24986.1,6246.5,0,0,0,0,16241,0,752.4,1,0,1,1,1,2,5,2,0,370,370,0,0,0,370,-5796.8,0,0,0,0,0,0,0,0,0,6166.9,0,0,6166.9,98.7
23147.99,51,1,0,1,0,2,0,3,24986.1,0,0,0,0,0,25111,0,1122.4,0,0,0,0,0,0,8,2,0,1.2,1.2,0,0,16033.8,16035.1,1.2,0,0,0,0,0,0,0,0,16033.8,0,0,0,16033.8,431.7
18686.72,59,1,0,4,0,1,1,1,137423.7,137423.7,0,0,0,0,0,1,0,0,0,0,1,0,1,9,3,431815.5,447960.3,2713.4,308342.7,0,60435.2,816738.2,567967.3,185005.6,0,0,0,0,185005.6,0,0,53034.9,0,0,10730.3,248770.9,3968.4
25988.61,32,1,0,1,2,3,1,1,12493.1,12493.1,0,0,0,0,0,0,431.7,0,0,0,0,0,0,0,1,0,616.7,616.7,0,0,9126.9,9743.6,9743.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24528.51,48,0,1,2,1,1,1,2,56218.8,0,0,0,56218.8,0,0,0,1356.7,0,1,0,1,0,0,6,2,0,2466.7,2466.7,0,15417.1,10607,28490.9,28490.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27311.59,90,1,0,4,0,1,0,3,24986.1,0,22487.5,6621.3,1249.3,0,0,0,1973.4,0,0,0,0,0,0,5,0,159104.8,432913.2,17267.2,0,0,8386.9,441300.1,438340,20967.3,0,0,0,0,0,0,0,2960.1,0,0,0,2960.1,333
18532.04,67,0,0,3,0,1,0,3,97445.9,54969.5,34980.6,0,6746.3,1249.3,0,1,0,0,0,0,0,0,1,10,3,46621.4,445246.9,157871.5,604351.7,0,21460.7,1071059.3,1071059.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.7376,75,0,1,2,0,1,1,2,5040949.5,0,52470.8,381038.3,2641032.8,1249305.9,0,1,0,0,0,0,1,0,1,10,3,22301812.9,22742126.3,23434,5550169.1,96104261.6,201039.5,124597596.4,123894575,22200676.4,0,0,0,0,703021.4,0,0,0,0,0,0,703021.4,12333.7
20180.31,69,1,0,4,0,1,0,3,152515.3,54969.5,93797.9,0,0,0,0,0,1356.7,0,1,1,1,0,1,9,3,17760.5,117663.6,7893.6,0,0,0,232367.1,96696.3,0,0,111003.4,0,3700.1,0,0,0,0,0,0,0,135670.8,2096.7
23180.07,47,0,1,1,0,2,0,3,48722.9,36229.9,12493.1,0,0,0,0,0,1603.4,0,0,1,1,0,0,10,1,0,370,370,0,0,11717,12087,6475.2,0,0,0,0,0,0,0,0,0,2466.7,2466.7,678.4,5611.8,444.5
18481.89,35,0,1,2,2,1,1,1,164908.4,156163.2,0,0,8995,0,0,1,0,0,0,0,1,0,1,10,3,203506.2,260241.3,25900.8,351510.7,0,49334.8,661086.8,318826.4,37001.1,0,0,0,0,277508.5,0,0,61668.5,0,0,3083.4,342260.4,3666.2
23213.46,66,0,1,4,0,1,1,2,161160.5,0,139922.3,8745.1,12493.1,0,0,1,0,0,0,0,0,0,0,10,3,0,353237.4,239274,289842.2,1233.4,0,1581674.9,1581674.9,0,0,801691.1,135670.8,0,0,0,0,0,0,0,0,0,0
26815.86,30,0,1,2,0,1,1,1,19988.9,19988.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,370,370,0,0,22940.7,23310.7,23310.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19579.46,42,0,0,4,0,1,1,2,16241,0,12493.1,0,0,0,2748.5,0,727.7,0,0,1,0,0,0,6,1,0,925,185,0,0,0,925,-40516.2,0,0,0,0,0,0,0,0,0,34534.4,0,5673.5,41441.3,141.8
253.5992,77,0,1,4,0,1,0,3,3360633,0,78706.3,1973903.4,740838.4,351055,0,1,0,0,0,0,1,0,1,10,3,25777452.1,34935601.1,413549.3,4859481.4,1213637,326843.3,41952248.3,34108009.2,12333709.1,3626110.5,0,616685.5,0,0,0,0,0,0,0,0,7844239,50470.1
19477.73,68,0,1,4,0,1,0,3,181149.4,0,18739.6,0,162409.8,0,0,1,0,0,0,0,1,0,1,8,2,0,289472.2,166135.1,493348.4,0,50074.9,1061069,685260.9,0,0,0,228173.6,0,365077.8,0,0,10730.3,0,0,0,375808.1,3404.1
32639.74,41,0,1,2,2,3,1,1,84952.8,86202.1,0,0,0,0,0,1,0,0,0,0,1,0,1,9,2,0,2479.1,2479.1,98669.7,0,56735.1,157883.8,-9793,0,0,0,0,0,107303.3,0,0,52911.6,0,1603.4,3021.8,167676.8,2406.6
17652.8,61,0,1,4,0,1,1,4,144919.5,144919.5,0,474.7,0,0,0,1,0,0,0,0,1,0,1,6,3,60065.2,125125.5,6721.9,370011.3,0,18500.6,883648.6,565438.9,0,0,370011.3,0,0,0,0,0,0,0,0,33301,318209.7,2189.2
149.99,62,0,1,4,0,4,1,2,4272626.3,337312.6,0,189894.5,3747917.8,3747.9,0,1,0,0,0,0,1,0,1,9,3,5854811.7,8867936.9,204739.6,986696.7,42057948.1,92502.8,52942446.4,52942446.4,1850056.4,1850056.4,937361.9,0,0,0,0,0,0,0,0,0,0,0
17727.66,66,0,1,4,1,1,1,2,138673,13742.4,124930.6,0,0,0,0,1,0,0,0,0,1,0,1,9,3,85102.6,1226217.4,28367.5,690687.7,0,61668.5,2058742.7,1700756.8,0,0,80169.1,0,0,357677.6,0,0,0,0,0,308.3,357985.9,2597.8
19456.84,77,0,1,4,0,1,0,3,128678.5,0,111188.2,6246.5,0,3373.1,0,1,0,0,0,0,0,0,1,10,2,889260.4,916209.6,11532,703021.4,0,11223.7,1753791.8,1753791.8,493348.4,4933.5,0,0,123337.1,0,0,0,0,0,0,0,0,0
18901.36,48,0,1,2,1,1,1,1,112437.5,112437.5,0,0,0,0,0,0,863.4,0,0,0,1,0,0,8,1,863.4,24853.7,5119.7,0,0,46004.7,70858.4,47165.3,0,0,0,0,0,0,0,0,20967.3,0,505.7,2220.1,23693.1,425.5
23753.71,61,0,1,2,1,1,1,1,276096.6,276096.6,0,649.6,0,0,0,1,0,0,0,0,0,0,1,3,3,278741.8,797066,57043.4,431679.8,0,26024.1,1254769.9,1251069.8,0,0,0,0,0,1850.1,0,0,0,0,0,1850.1,3700.1,1896.3
19427.88,41,1,0,2,2,2,1,1,23736.8,18739.6,0,0,0,0,5372,0,1023.7,0,0,1,1,1,1,7,2,0,38.2,38.2,0,0,19363.9,19402.2,8178.5,0,0,0,0,0,0,0,0,11223.7,0,0,0,11223.7,370
21229.56,32,0,1,2,2,1,1,1,37479.2,37479.2,0,0,0,0,0,0,555,0,0,0,0,0,2,9,2,0,1295,61.7,0,0,8633.6,9928.6,7955.2,0,0,0,0,0,0,0,0,0,1973.4,0,0,1973.4,86.3
17748.53,45,0,1,4,2,1,1,1,148667.4,137423.7,0,3160.7,0,7495.8,0,1,0,0,0,0,1,0,1,9,3,172671.9,309687.1,13678.1,345343.9,0,62038.6,717069.5,438327.7,0,148004.5,0,0,0,205972.9,0,0,25900.8,16033.8,0,30834.3,278741.8,2892.3
27312.52,82,1,0,3,0,1,0,3,52470.8,0,14991.7,0,37479.2,0,0,1,0,0,0,0,0,0,1,6,0,0,9867,9867,1110033.8,0,2960.1,1122860.9,1043925.1,0,0,0,0,0,51801.6,27134.2,0,0,0,0,0,78935.7,2392.7
942.8372,40,0,1,4,3,3,1,2,18739.6,574680.7,0,38128.8,-590921.7,-3747.9,37.5,1,0,0,0,0,0,0,1,9,3,1417759.9,2443369.4,932428.4,1603382.2,7400225.5,67835.4,11514812.5,10700787.7,106069.9,821425,0,0,0,814024.8,0,0,0,0,0,0,814024.8,7153.6
20000.29,44,0,1,2,0,1,0,3,53720.2,43725.7,9744.6,0,0,0,0,1,0,0,0,0,0,0,1,8,3,0,1726.7,1726.7,144304.4,0,4810.1,158241.5,21954,0,0,0,0,7400.2,135670.8,0,0,0,616.7,0,0,136287.5,1085.4
31379.01,53,0,0,2,0,3,1,1,39977.8,29983.3,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,160.3,160.3,259007.9,0,36631.1,295799.3,122436.7,0,0,0,0,0,172671.9,0,0,0,0,0,690.7,173362.6,1867.3
28716.13,46,1,0,1,1,2,1,2,26235.4,0,0,0,19988.9,0,0,1,0,0,0,0,1,1,0,5,1,0,3084.7,3084.7,30834.3,18500.6,4686.8,57106.3,49915.8,0,0,0,0,0,0,0,0,1023.7,0,6166.9,0,7190.6,1196.4
31919.56,71,0,1,4,0,1,0,3,93697.9,0,93697.9,0,0,0,0,1,0,0,0,0,0,0,1,10,3,0,24050.7,16033.8,183772.3,0,71535.5,279358.5,228790.3,0,0,0,0,0,0,0,0,50568.2,0,0,0,50568.2,875.7
27204.34,56,1,0,2,0,1,1,1,38728.5,13742.4,0,0,0,0,24986.1,0,740,0,0,0,0,0,0,10,2,0,493.3,493.3,0,0,4933.5,6043.5,6043.5,0,0,0,0,616.7,0,0,0,0,0,0,0,0,0
20780.46,73,0,0,4,0,1,0,3,137423.7,0,37479.2,0,38728.5,61216,0,1,0,0,0,0,1,1,0,10,2,0,1286405.9,53034.9,246674.2,2466741.8,27134.2,4041756.5,4041756.5,0,0,14800.5,0,0,0,0,0,0,0,0,0,0,0
22363.27,62,1,0,4,0,2,1,1,164908.4,127429.2,19988.9,0,17490.3,0,0,1,0,0,0,0,1,0,1,10,3,58646.8,363351.1,19240.6,351510.7,0,37001.1,930701.7,325239.9,0,0,178838.8,0,0,312042.8,0,0,51308.2,25900.8,0,38604.5,605461.8,6352.9
39397.08,71,0,0,4,0,1,1,1,38728.5,11243.8,27484.7,0,0,0,0,1,0,0,0,0,1,0,1,5,3,6166.9,104836.5,18500.6,308342.7,0,0,413179.3,413179.3,6166.9,0,0,0,0,0,0,0,0,0,0,0,0,0
18437.35,74,0,0,4,0,1,1,2,562187.7,124930.6,74958.4,18739.6,343559.1,0,0,1,0,0,0,0,1,0,0,10,2,1788387.8,1835009.2,43168,1048365.3,7338556.9,20474,10242405.4,9492515.9,678354,1110033.8,0,0,0,663553.6,0,0,0,0,0,86336,749889.5,6536.9
23590.95,28,0,1,3,0,1,1,1,56218.8,56218.8,0,0,0,0,624.7,0,986.7,0,0,0,0,0,1,7,1,0,1948.7,1948.7,0,0,7400.2,9349,-22583,0,0,0,0,0,0,0,0,1097.7,30834.3,0,0,31932,259
193.8722,71,0,1,4,0,1,1,1,5456968.3,832037.8,269850.1,2978345.4,87451.4,794558.6,0,1,0,0,0,0,0,0,1,10,2,160467722.7,180787508.5,12561882.8,6906877.1,0,57968.4,192439163.5,192439163.5,154171364.1,277508.5,4686809.5,0,0,0,0,0,0,0,0,0,0,0
5077.886,59,0,1,4,0,1,1,2,243614.7,154913.9,0,18114.9,37729,8120.5,0,1,0,0,0,0,0,0,0,7,2,276275.1,1732886.1,370011.3,1480045.1,2324904.2,138137.5,47712953.8,46958130.8,0,246674.2,616685.5,41420295.4,0,458814,0,0,0,0,0,0,754823,3700.1
2268.527,76,0,1,4,0,1,1,2,0,102443.1,71210.4,494725.2,6485.1,76207.7,0,1,0,0,0,0,1,0,2,10,2,14723982,18927680,755193,6166854.6,11963697.9,0,56952505.3,56212482.8,12580383.3,1961059.8,19733934.6,0,160338.2,0,0,0,0,0,0,0,740022.5,4761.3
21567.59,68,1,0,3,0,1,0,3,26235.4,0,24986.1,0,0,0,0,1,0,1,0,0,1,0,1,6,3,0,2910.8,814,93736.2,0,8510.3,105157.2,14208.4,0,0,0,0,0,87569.3,0,0,2343.4,0,0,1036,90948.8,1259.3
22528.57,70,0,0,4,0,1,0,3,117434.8,0,116185.5,25,0,0,0,1,0,0,0,0,0,0,1,9,3,532816.2,790590.8,3700.1,604351.7,0,41194.6,1436137.1,1095726.7,0,532816.2,0,0,0,340410.4,0,0,0,0,0,0,340410.4,2096.7
24528.6,35,1,0,3,2,2,1,1,52470.8,46224.3,0,0,0,0,5996.7,0,1110,0,0,1,1,1,0,7,0,0,1443,1245.7,0,0,9250.3,10693.3,-17279.5,0,0,0,0,0,0,0,0,4686.8,22940.7,0,345.3,27972.9,699.3
155.1951,38,0,1,4,2,4,0,4,3035813.4,412271,0,13742.4,2248750.7,0,0,0,23434,0,0,0,1,0,2,10,3,11551752,36357307.8,24805555.8,0,0,0,55474556.9,55474556.9,4933483.7,0,11717023.7,7400225.5,0,0,0,0,0,0,0,0,0,0
9605.897,66,0,1,4,0,1,1,2,259855.6,0,96196.6,62252.9,18739.6,82454.2,0,1,0,0,0,0,0,0,1,10,2,1285172.5,3379436.3,18500.6,400845.5,0,29354.2,3809636.1,3809636.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11171.51,61,0,0,2,0,1,1,2,212382,202387.6,0,0,9994.4,0,0,1,0,0,0,0,1,0,1,8,3,370011.3,382345,12333.7,740022.5,727688.8,0,2220067.6,1612015.8,0,0,370011.3,0,0,468680.9,0,0,0,0,0,0,608051.9,4440.1
